,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,devices_laptop_brand,devices_laptop_year,devices_phone_brand,devices_phone_year,addr_city,addr_district,addr_postal
95,96,Joel Cantrell,18.0,female,91.0,,Duncanshire,john55@cox-horne.org,,data science,110,inactive,,average,295.0,,"902 Wiggins Mill, East Susan","skill, continue",1.0,5.0,4.0,"actually, condition",3.0,1454.0,391.0,HP,2023.0,Apple,2020.0,East Susan,,
96,97,,19.0,female,,,Port Donald,,1985-11-17 11:43:00,python,100,pending,3.7,excellent,106.0,1973-10-17 05:45:10,UZ 100535 Tashkent South Jasonfurt,"throw, security",,,,,,,,,,,,Tashkent,South Jasonfurt,100535
97,98,Kathy Massey,20.0,female,,,Eddiefort,kathrynsmith@brown-davis.com,1978-04-22 07:43:00,data science,110,inactive,3.7,average,251.0,2002-05-04 00:00:00,UZ 100126 Tashkent South Teresafurt,,,,,,,,,,,,,Tashkent,South Teresafurt,100126
98,99,Christopher Williams,22.0,male,,+1-136-313-7124,Meganfort,bbaker@gmail.com,2022-05-16 14:15:24,data science,110,active,2.0,average,265.0,,"BROKEN,ADDRESS,DATA,,,","never, agent",5.0,4.0,3.0,"necessary, billion",2.0,1201.0,1493.0,Lenovo,2024.0,Xiaomi,2024.0,,,
99,100,,18.0,female,91.0,,West Jacqueline,,2023-09-03 00:43:26,data science,114,pending,3.7,excellent,145.0,2021-04-10 10:50:17,UZ 100196 Tashkent West Dawnport,"Mrs, director",4.0,1.0,2.0,"need, relationship",4.0,281.0,791.0,Dell,2015.0,Xiaomi,2022.0,Tashkent,West Dawnport,100196
100,101,Sharon Rodriguez,18.0,male,93.0,,Tammytown,,1990-05-01 02:46:14,data science,110,pending,4.5,excellent,169.0,2009-11-18 03:15:00,"4414 Jessica Mountains Apt. 231, Evansfort","watch, movement",4.0,5.0,4.0,"morning, garden",3.0,1483.0,283.0,HP,2018.0,Samsung,2022.0,Evansfort,,
101,102,Gary Allison,18.0,female,,,Michaelmouth,renee09@jones.org,1985-09-26 10:21:00,python,110,pending,2.0,good,261.0,2007-12-22 20:55:40,"BROKEN,ADDRESS,DATA,,,","always, wife",2.0,3.0,1.0,"several, federal",5.0,744.0,1338.0,Dell,2016.0,Samsung,2020.0,,,
102,103,Barbara Goodman,20.0,female,90.0,,West Sergiochester,emilycarson@hotmail.com,2023-06-13 16:16:20,ds,100,pending,0.0,excellent,189.0,1986-05-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","final, son",5.0,5.0,4.0,"process, include",0.0,1376.0,1070.0,Lenovo,2018.0,Samsung,2019.0,,,
103,104,Melissa Crane,20.0,female,81.0,+1-409-036-3015,Colemanland,brownmicheal@taylor.com,1970-12-20 00:00:00,python,100,active,,good,198.0,2004-04-12 23:36:00,UZ 100349 Tashkent New Heather,"none, child",3.0,3.0,4.0,"community, sound",1.0,361.0,403.0,HP,2016.0,Xiaomi,2023.0,Tashkent,New Heather,100349
104,105,,19.0,female,77.0,,Lake Jerry,davidsavage@yahoo.com,2021-02-04 07:16:10,python,100,inactive,2.0,average,85.0,2021-09-25 12:30:13,"West Billy 17-kv, dom 10, Tashkent","plan, why",4.0,3.0,4.0,"administration, the",3.0,282.0,598.0,Dell,2022.0,Samsung,2022.0,Tashkent,West,
105,106,Jeanette Harmon,20.0,female,81.0,+1-295-618-2527,Bowerschester,olsonkathy@gmail.com,2020-11-28 07:41:47,data science,82,active,2.0,excellent,235.0,2021-08-12 20:55:45,"Apartment 32, Port Kyleburgh district, Tashkent, UZ, 100452","on, interesting",,,,,,,,,,,,Tashkent,Port Kyleburgh,100452
106,107,,20.0,female,89.0,,Port Bonniestad,christinaclark@hotmail.com,,data science,100,inactive,4.5,excellent,192.0,2023-06-06 04:29:33,"New Amber 19-kv, dom 4, Tashkent",,,,,,,,,,,,,Tashkent,New,
107,108,Jennifer Phelps,21.0,female,90.0,,Toddstad,bcastro@davis.com,1997-03-27 20:53:00,python,100,inactive,2.0,good,183.0,1972-01-20 22:38:21,"30197 Mary Fork, South Brittany",,,,,,,,,,,,,South Brittany,,
108,109,Toni Mcdonald,22.0,female,61.0,,New Paulton,,1982-01-02 00:00:00,data science,120,pending,3.7,excellent,220.0,2018-02-18 00:00:00,UZ 100223 Tashkent Port David,"possible, book",,,,,,,,,,,,Tashkent,Port David,100223
109,110,,19.0,male,,,West Justinborough,jenniferyoung@craig-potter.com,1990-07-16 00:00:00,data science,100,inactive,3.19,good,210.0,1993-07-15 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
110,111,Justin Bell,21.0,male,70.0,,Fullerland,,2011-06-29 05:58:09,python,100,inactive,4.5,good,252.0,2021-07-05 20:20:00,"BROKEN,ADDRESS,DATA,,,","despite, result",3.0,2.0,4.0,"sound, until",1.0,1321.0,825.0,Dell,2024.0,Xiaomi,2018.0,,,
111,112,,20.0,female,81.0,,New Emilytown,floresmegan@hotmail.com,2020-11-29 01:22:56,data science,110,pending,3.56,good,200.0,2020-06-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","song, chance",4.0,3.0,3.0,"concern, evidence",5.0,1473.0,226.0,Lenovo,2017.0,Samsung,2022.0,,,
112,113,Joseph Burton,21.0,,90.0,,East Saraville,shannon36@york-vargas.com,1989-02-18 05:14:00,data science,103,pending,,good,270.0,1984-08-15 00:00:00,"Apartment 19, Scotthaven district, Tashkent, UZ, 100170","he, magazine",5.0,4.0,3.0,"resource, late",3.0,945.0,632.0,HP,2022.0,Samsung,2018.0,Tashkent,Scotthaven,100170
113,114,,22.0,,78.0,,Hallton,,1982-01-17 06:40:00,data science,102,inactive,3.72,,289.0,,UZ 100075 Tashkent Boothtown,"degree, two",4.0,3.0,1.0,"front, change",2.0,1402.0,1448.0,Dell,2023.0,Xiaomi,2024.0,Tashkent,Boothtown,100075
114,115,Thomas Meyer,20.0,female,76.0,,East Robert,pparker@peters-hall.com,2004-06-19 00:00:00,python,110,pending,0.0,,148.0,1993-12-03 04:42:51,"Apartment 5, Fosterside district, Tashkent, UZ, 100730",,,,,,,,,,,,,Tashkent,Fosterside,100730
115,116,Susan Bowen,20.0,female,50.0,+1-306-319-8751,Port Traceyton,,2021-12-17 12:00:11,ds,110,pending,4.5,excellent,170.0,2018-04-19 07:18:46,"9072 Pratt Summit Suite 990, South Jason","send, parent",4.0,4.0,2.0,"care, fly",3.0,330.0,788.0,HP,2022.0,Xiaomi,2024.0,South Jason,,
116,117,Richard Burton,21.0,,90.0,,Catherineview,david83@leon.com,1978-06-06 00:00:00,python,105,inactive,,good,172.0,2021-07-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","although, at",4.0,2.0,4.0,"simple, fire",1.0,993.0,869.0,Lenovo,2016.0,Apple,2018.0,,,
117,118,Andrew Taylor,,,80.0,,Marvinmouth,,2010-06-30 00:00:00,python,110,pending,,,79.0,2021-01-25 14:45:10,"392 Christopher Center, Port Lindseyfort","research, keep",5.0,4.0,3.0,"recently, her",4.0,1157.0,606.0,Lenovo,2021.0,Samsung,2022.0,Port Lindseyfort,,
118,119,,22.0,female,,,Port Andrew,sharonbrooks@hotmail.com,,python,110,active,0.0,excellent,61.0,2020-10-11 10:46:14,"Barryborough 13-kv, dom 6, Tashkent","think, establish",2.0,2.0,2.0,"stop, modern",2.0,335.0,1288.0,Dell,2019.0,Apple,2024.0,Tashkent,Barryborough,
119,120,Raymond Stewart,18.0,,76.0,,Alexanderhaven,,2015-01-01 19:00:00,ds,100,active,4.5,good,73.0,1990-08-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","loss, own",2.0,1.0,5.0,"foot, town",5.0,593.0,527.0,Lenovo,2016.0,Apple,2018.0,,,
120,121,Andrew Mcdowell,18.0,,,,Isaacshire,,2022-10-05 00:00:00,data science,110,pending,2.0,,194.0,1970-06-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","together, sea",,,,,,,,,,,,,,
121,122,Glenn Jordan,21.0,female,90.0,+1-246-161-8310,Jonesbury,,1975-08-05 14:03:00,data science,110,inactive,1.55,,152.0,1970-05-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","manage, senior",1.0,1.0,3.0,"artist, bit",4.0,1201.0,902.0,HP,2020.0,Samsung,2019.0,,,
122,123,Chelsea Thomas,18.0,female,71.0,,New Hayleymouth,,,ds,100,pending,4.5,good,58.0,1979-02-26 00:00:00,"55540 Wilson Islands, West Steventon",,,,,,,,,,,,,West Steventon,,
123,124,,20.0,male,,,Lake Denisemouth,villatheresa@fisher-jones.com,1994-04-23 00:00:00,data science,100,pending,2.0,average,199.0,2024-11-01 00:00:00,"East Andrewshire 1-kv, dom 31, Tashkent",,,,,,,,,,,,,Tashkent,East,
124,125,,,female,90.0,+1-844-581-8285,Joneston,,2004-06-24 00:00:00,python,110,active,,excellent,174.0,,UZ 100418 Tashkent West Angelafort,"worker, rise",4.0,2.0,4.0,"debate, chair",4.0,668.0,1032.0,Lenovo,2023.0,Xiaomi,2019.0,Tashkent,West Angelafort,100418
125,126,Mark Scott,21.0,,79.0,,Port Carolyn,,2008-05-21 00:00:00,data science,87,pending,0.0,excellent,299.0,1993-10-25 10:56:20,"BROKEN,ADDRESS,DATA,,,","bed, agree",2.0,1.0,1.0,"town, expect",4.0,431.0,751.0,HP,2024.0,Xiaomi,2023.0,,,
126,127,Lindsey Jacobs,20.0,,81.0,,Bushmouth,,1993-07-10 00:00:00,data science,87,pending,4.5,excellent,293.0,2023-03-29 08:13:59,"Apartment 41, Lake Patriciaborough district, Tashkent, UZ, 100625","half, tax",,,,,,,,,,,,Tashkent,Lake Patriciaborough,100625
127,128,Michael Gay,20.0,male,83.0,+1-580-047-6884,East Carlaville,,2017-02-19 00:00:00,data science,110,active,0.0,,286.0,1983-09-03 00:00:00,UZ 100183 Tashkent Padillaborough,"campaign, create",1.0,2.0,4.0,"coach, support",3.0,676.0,844.0,HP,2022.0,Xiaomi,2023.0,Tashkent,Padillaborough,100183
128,129,Jeffrey Murphy,19.0,female,88.0,,North Jessica,,2004-03-22 15:35:33,python,110,pending,3.7,good,222.0,,"1902 William Causeway Apt. 941, South Melissa","visit, Mrs",,,,,,,,,,,,South Melissa,,
129,130,Tamara Nguyen,22.0,female,90.0,,South Nathanberg,claire76@saunders.com,2001-10-10 09:28:00,python,63,inactive,2.0,,228.0,2023-04-22 01:12:38,"Apartment 22, Gillside district, Tashkent, UZ, 100582","international, language",,,,,,,,,,,,Tashkent,Gillside,100582
130,131,Maxwell Dickson,18.0,female,100.0,+1-566-503-6519,West Ricardo,,2001-11-14 05:57:00,python,110,pending,2.0,excellent,205.0,1974-11-13 00:00:00,"BROKEN,ADDRESS,DATA,,,","have, give",,,,,,,,,,,,,,
131,132,,19.0,female,,,West Jacobmouth,,1981-03-22 00:00:00,python,87,pending,0.0,good,290.0,1974-05-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","vote, poor",4.0,4.0,2.0,"far, safe",1.0,961.0,1331.0,Dell,2016.0,Apple,2021.0,,,
132,133,,20.0,female,79.0,,Whiteburgh,,1995-02-20 00:05:00,python,100,inactive,0.0,excellent,142.0,2023-09-27 02:09:07,UZ 100829 Tashkent Robertton,,,,,,,,,,,,,Tashkent,Robertton,100829
133,134,,21.0,female,77.0,,Woodmouth,,1987-08-24 07:42:43,ds,110,pending,2.0,good,94.0,2010-04-14 10:07:00,"Apartment 50, North Daniel district, Tashkent, UZ, 100874","watch, full",,,,,,,,,,,,Tashkent,North Daniel,100874
134,135,Victoria Davidson,20.0,female,92.0,,Jessicatown,,1981-11-05 00:00:00,ds,110,inactive,2.0,average,129.0,,"Apartment 10, Port Brittney district, Tashkent, UZ, 100582","catch, interesting",5.0,2.0,2.0,"environment, understand",0.0,1007.0,1457.0,Lenovo,2021.0,Samsung,2019.0,Tashkent,Port Brittney,100582
135,136,Thomas Dillon,20.0,female,50.0,+1-229-125-3095,Zhangbury,,,python,77,inactive,,excellent,126.0,2023-09-22 11:14:57,UZ 100820 Tashkent West John,"born, quality",3.0,1.0,3.0,"positive, shoulder",1.0,1346.0,1186.0,HP,2017.0,Samsung,2022.0,Tashkent,West John,100820
136,137,Dylan Rodriguez,20.0,,75.0,,North Luketown,,2001-04-21 22:30:00,data science,113,inactive,0.0,,154.0,2022-10-30 17:18:51,"Apartment 40, Jonesborough district, Tashkent, UZ, 100895","bed, customer",5.0,1.0,4.0,"various, son",4.0,1009.0,1110.0,Lenovo,2020.0,Apple,2019.0,Tashkent,Jonesborough,100895
137,138,Brianna Wong,,,87.0,,Sototon,,2021-03-18 12:44:57,python,110,inactive,2.0,excellent,111.0,1998-09-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","sea, guy",4.0,5.0,2.0,"past, during",4.0,1344.0,1336.0,Dell,2024.0,Samsung,2019.0,,,
138,139,,22.0,,90.0,,Georgestad,kgreen@ortega.com,,python,100,inactive,2.0,,86.0,1975-03-29 00:00:00,UZ 100502 Tashkent West Jennifer,"every, small",3.0,2.0,5.0,"green, there",4.0,496.0,1240.0,Dell,2017.0,Samsung,2021.0,Tashkent,West Jennifer,100502
139,140,Ann Young,20.0,,90.0,,North Leestad,,2022-02-05 12:58:07,python,100,active,,excellent,171.0,1984-02-01 14:56:00,"Apartment 50, Kimberlychester district, Tashkent, UZ, 100258","should, especially",,,,,,,,,,,,Tashkent,Kimberlychester,100258
140,141,Zachary Thornton,20.0,,,,Stephensonfurt,,1981-01-03 19:15:00,ds,100,pending,4.5,,218.0,,UZ 100077 Tashkent Aguilarmouth,"order, hour",5.0,4.0,1.0,"smile, check",1.0,903.0,373.0,Lenovo,2017.0,Apple,2023.0,Tashkent,Aguilarmouth,100077
141,142,David Graves,20.0,female,90.0,+1-596-627-3929,South Johnshire,,2020-09-30 11:04:41,data science,110,active,,,162.0,1982-10-27 00:00:00,"Martinmouth 11-kv, dom 16, Tashkent","let, week",,,,,,,,,,,,Tashkent,Martinmouth,
142,143,,20.0,female,91.0,+1-311-382-4273,Byrdmouth,johnsamy@hotmail.com,2003-09-11 17:40:42,python,100,pending,3.69,excellent,112.0,2022-04-11 12:18:00,"Apartment 39, Tylerland district, Tashkent, UZ, 100293",,,,,,,,,,,,,Tashkent,Tylerland,100293
143,144,,21.0,female,63.0,,Paulchester,bpatel@gmail.com,2009-02-04 10:55:08,data science,110,pending,,,298.0,1975-05-14 09:25:00,"Lake Matthew 4-kv, dom 24, Tashkent",,,,,,,,,,,,,Tashkent,Lake,
144,145,,18.0,,90.0,+1-948-234-5778,South Thomasfort,walkerlisa@hotmail.com,,data science,69,active,4.5,average,203.0,,"6231 Patrick Inlet, North Robertfurt","pattern, item",,,,,,,,,,,,North Robertfurt,,
145,146,Theresa Compton,22.0,female,90.0,+1-703-528-0200,New Andrew,brownkenneth@montes.info,,data science,110,inactive,,excellent,146.0,1992-05-30 00:00:00,"East Michaelport 23-kv, dom 49, Tashkent",,,,,,,,,,,,,Tashkent,East,
146,147,,18.0,male,90.0,+1-547-067-4434,Mitchellton,,,data science,100,inactive,,good,89.0,1973-04-30 00:00:00,"Robertville 11-kv, dom 22, Tashkent","daughter, increase",,,,,,,,,,,,Tashkent,Robertville,
147,148,Louis Gillespie,20.0,female,90.0,,Port Marymouth,,2025-08-20 06:01:00,python,100,inactive,3.7,average,175.0,,"Pamelaborough 22-kv, dom 11, Tashkent","point, product",4.0,4.0,2.0,"line, dream",4.0,1056.0,1038.0,Dell,2016.0,Samsung,2021.0,Tashkent,Pamelaborough,
148,149,,18.0,male,,+1-266-209-7518,Shannonhaven,,2005-08-23 00:00:00,ds,110,active,4.5,,297.0,1980-01-05 00:00:00,"Ewingview 29-kv, dom 16, Tashkent","possible, should",1.0,4.0,5.0,"public, soldier",5.0,1435.0,1303.0,Lenovo,2022.0,Apple,2021.0,Tashkent,Ewingview,
149,150,,,,91.0,,Jessicaview,,2023-08-04 04:14:23,data science,69,inactive,4.5,excellent,273.0,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5, Tashkent","out, bank",,,,,,,,,,,,Tashkent,Port,
150,151,Natasha Mayer,20.0,male,90.0,,Millermouth,,,data science,100,active,,good,173.0,2007-06-07 11:04:00,"579 Alyssa Lake, Port Sarah","make, main",,,,,,,,,,,,Port Sarah,,
151,152,Andrew Ramirez,20.0,,90.0,+1-075-578-5425,Alicialand,morsetheresa@hotmail.com,2000-07-25 00:00:00,data science,110,inactive,2.0,excellent,163.0,1991-08-10 03:06:00,"815 Maxwell Pike Apt. 262, Eddiemouth","morning, chair",1.0,2.0,3.0,"way, level",1.0,367.0,1052.0,Lenovo,2021.0,Xiaomi,2020.0,Eddiemouth,,
152,153,,20.0,male,90.0,,Lake Nathanport,,2015-05-12 00:00:00,data science,100,active,,,128.0,1982-07-06 04:56:00,"Frankport 5-kv, dom 9, Tashkent",,,,,,,,,,,,,Tashkent,Frankport,
153,154,Heather Meyers,21.0,female,86.0,+1-398-124-9448,East Donaldview,beverly27@martinez.com,2002-02-23 00:00:00,data science,87,pending,3.7,,175.0,,"BROKEN,ADDRESS,DATA,,,","represent, statement",3.0,1.0,3.0,"right, land",2.0,1296.0,574.0,HP,2020.0,Apple,2023.0,,,
154,155,John Blevins,20.0,female,,+1-061-017-6352,West Alicia,john04@hotmail.com,2001-02-08 19:22:00,python,110,pending,,,152.0,1970-04-12 00:00:00,"Apartment 14, East Catherinechester district, Tashkent, UZ, 100015","herself, long",4.0,3.0,2.0,"meet, site",3.0,851.0,1191.0,Dell,2021.0,Apple,2022.0,Tashkent,East Catherinechester,100015
155,156,,,,83.0,,Davidshire,,,data science,100,active,,average,114.0,2023-07-15 00:00:00,"Andersonfort 14-kv, dom 48, Tashkent","economic, art",4.0,2.0,5.0,"example, finish",3.0,314.0,1066.0,HP,2022.0,Apple,2020.0,Tashkent,Andersonfort,
156,157,,20.0,,87.0,,Jacksonmouth,,1974-01-13 22:52:00,data science,110,pending,,excellent,248.0,1988-07-20 00:00:00,"19489 Bradford Hill, North Ericchester","summer, go",4.0,4.0,1.0,"company, everything",4.0,730.0,1199.0,Dell,2017.0,Samsung,2024.0,North Ericchester,,
157,158,Sara Arnold,22.0,male,73.0,,Wilsonborough,,1977-10-05 16:43:00,data science,93,inactive,0.0,excellent,238.0,2021-01-20 20:37:54,"BROKEN,ADDRESS,DATA,,,","southern, various",4.0,4.0,4.0,"catch, action",5.0,461.0,1135.0,Lenovo,2019.0,Samsung,2021.0,,,
158,159,,20.0,,90.0,+1-383-353-6956,North Michael,,2021-03-17 06:27:21,python,70,pending,3.7,average,259.0,1992-07-18 18:26:00,"Apartment 29, New Hannahton district, Tashkent, UZ, 100981","stand, what",,,,,,,,,,,,Tashkent,New Hannahton,100981
159,160,Eric Smith,21.0,female,87.0,,Maryshire,,1983-04-08 10:45:00,data science,96,inactive,3.7,good,113.0,1975-04-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","identify, bag",4.0,1.0,5.0,"heavy, during",4.0,420.0,723.0,Lenovo,2024.0,Samsung,2024.0,,,
160,161,,20.0,male,50.0,,Davenportshire,,2010-04-18 00:00:00,python,84,pending,2.92,,223.0,2008-12-09 00:00:00,"Apartment 21, Thomasfurt district, Tashkent, UZ, 100606","campaign, and",1.0,2.0,3.0,"until, prepare",4.0,1060.0,1281.0,Lenovo,2020.0,Apple,2022.0,Tashkent,Thomasfurt,100606
161,162,Ryan Jones,20.0,female,67.0,,West Saraborough,,2021-10-27 21:48:12,data science,100,active,4.35,excellent,231.0,2019-12-21 00:00:00,"795 Martinez Springs, Edwardsshire",,,,,,,,,,,,,Edwardsshire,,
162,163,Ana Ruiz,,male,92.0,,Andrewston,longsheila@price.org,2022-11-22 08:34:11,data science,100,pending,3.96,,141.0,1976-12-20 15:53:18,"3281 Kathleen Court, Port Stephenview","animal, wind",1.0,4.0,4.0,"suggest, question",2.0,225.0,1014.0,Lenovo,2016.0,Xiaomi,2019.0,Port Stephenview,,
163,164,Thomas Cohen,21.0,male,,+1-762-960-2831,Merrittport,ashleywoodard@roberts-reynolds.biz,,data science,113,pending,4.5,average,287.0,1984-01-04 00:00:00,UZ 100220 Tashkent Lake Ronaldshire,,,,,,,,,,,,,Tashkent,Lake Ronaldshire,100220
164,165,Donald Shields,20.0,,85.0,,South Katelynberg,ucaldwell@yahoo.com,2019-11-15 16:17:37,python,100,inactive,0.0,good,277.0,,"Apartment 9, New Mariahton district, Tashkent, UZ, 100768","however, bank",,,,,,,,,,,,Tashkent,New Mariahton,100768
165,166,Kathleen Taylor,18.0,male,90.0,+1-516-297-5629,Lake Jason,theresa17@sanchez.com,2015-02-16 17:12:41,data science,100,active,0.0,excellent,226.0,1995-02-08 00:00:00,"Apartment 6, South Thomas district, Tashkent, UZ, 100972",,,,,,,,,,,,,Tashkent,South Thomas,100972
166,167,Michael Ho,20.0,female,73.0,,West Timothyburgh,jacob69@hotmail.com,2020-11-20 15:35:17,data science,110,inactive,4.5,average,266.0,2023-07-21 02:12:29,"BROKEN,ADDRESS,DATA,,,","her, tonight",,,,,,,,,,,,,,
167,168,Heather Peterson,19.0,male,90.0,,Cooperside,meyerjean@hotmail.com,1998-07-28 00:00:00,python,98,inactive,0.0,excellent,262.0,2023-09-14 12:56:04,"Apartment 10, Tracyborough district, Tashkent, UZ, 100253","real, only",4.0,5.0,2.0,"performance, company",0.0,375.0,914.0,Dell,2020.0,Samsung,2019.0,Tashkent,Tracyborough,100253
168,169,Jacob Joyce,,female,90.0,,East Kristin,mitchellamy@hotmail.com,1981-02-09 00:00:00,python,110,pending,3.7,,201.0,,UZ 100234 Tashkent West Michelle,"according, particularly",2.0,4.0,2.0,"sort, pay",2.0,953.0,266.0,Dell,2023.0,Apple,2024.0,Tashkent,West Michelle,100234
169,170,Ronnie Campbell,20.0,female,90.0,,North Kathryn,,1992-04-30 00:00:00,data science,78,active,,good,91.0,1997-08-08 00:00:00,UZ 100959 Tashkent Jamesfurt,"thought, shoulder",3.0,4.0,1.0,"care, who",4.0,344.0,963.0,Lenovo,2017.0,Apple,2020.0,Tashkent,Jamesfurt,100959
170,171,Mark Torres,22.0,female,90.0,,Phelpsberg,riveraalexis@lynch.com,1990-10-08 00:00:00,data science,100,active,3.7,,278.0,1988-03-15 09:52:29,"New Cheryl 19-kv, dom 6, Tashkent","sure, clearly",3.0,3.0,3.0,"woman, eye",3.0,997.0,540.0,HP,2021.0,Apple,2020.0,Tashkent,New,
171,172,Dr. Michael Macias,22.0,male,83.0,+1-894-375-7373,New Paul,,1975-12-18 00:00:00,data science,110,inactive,4.5,,154.0,1988-07-25 00:00:00,"Apartment 12, Lake Michael district, Tashkent, UZ, 100053",,,,,,,,,,,,,Tashkent,Lake Michael,100053
172,173,Allison Dyer,20.0,female,64.0,,Josephchester,,,data science,100,inactive,,excellent,262.0,1982-04-08 13:38:01,UZ 100683 Tashkent Valentinestad,"commercial, war",5.0,4.0,2.0,"story, with",5.0,605.0,297.0,HP,2021.0,Xiaomi,2024.0,Tashkent,Valentinestad,100683
173,174,Teresa Smith,18.0,,90.0,,New Shane,williamsdavid@woods.info,2023-01-23 06:53:44,python,110,inactive,4.06,excellent,220.0,2022-12-31 01:23:09,"BROKEN,ADDRESS,DATA,,,","we, student",,,,,,,,,,,,,,
174,175,,18.0,female,,,Port Dana,,2021-02-15 08:18:04,ds,100,inactive,4.5,excellent,167.0,,"BROKEN,ADDRESS,DATA,,,","begin, certain",3.0,2.0,4.0,"sense, firm",3.0,502.0,341.0,HP,2022.0,Apple,2021.0,,,
175,176,Brian Mcknight,20.0,female,,,South Sandra,,1998-12-14 00:00:00,data science,100,pending,,good,280.0,2007-04-16 02:24:43,"South Paul 12-kv, dom 34, Tashkent","none, guess",3.0,3.0,2.0,"computer, ten",4.0,1069.0,1374.0,HP,2021.0,Samsung,2023.0,Tashkent,South,
176,177,Carlos Frazier,18.0,,,+1-969-965-2517,Port Gracemouth,zrobinson@russell.biz,,data science,86,pending,2.0,excellent,60.0,2014-07-30 00:00:00,"Greeneton 2-kv, dom 50, Tashkent","relationship, newspaper",2.0,3.0,3.0,"fly, method",4.0,1008.0,416.0,Lenovo,2019.0,Samsung,2018.0,Tashkent,Greeneton,
177,178,Angela Kim,20.0,female,90.0,,South Crystalland,,1971-03-12 16:19:11,data science,110,active,4.19,,183.0,2021-01-18 10:54:08,"7357 Kimberly Walks Suite 508, Port Kaylee","require, administration",4.0,5.0,5.0,"dark, PM",4.0,1246.0,745.0,Lenovo,2024.0,Samsung,2022.0,Port Kaylee,,
178,179,,19.0,,69.0,,Port Tammy,krobertson@butler.info,,python,110,pending,3.7,good,122.0,2009-07-10 00:00:00,"Apartment 40, Peterberg district, Tashkent, UZ, 100026","second, their",5.0,1.0,3.0,"think, entire",0.0,673.0,599.0,HP,2020.0,Samsung,2018.0,Tashkent,Peterberg,100026
180,181,,22.0,female,,+1-378-349-3526,Christophermouth,ssmall@reynolds-miller.com,1972-04-07 07:17:00,python,100,active,4.5,excellent,276.0,,"Apartment 12, Davidtown district, Tashkent, UZ, 100617","letter, many",1.0,2.0,1.0,"hotel, company",1.0,928.0,683.0,Lenovo,2023.0,Samsung,2021.0,Tashkent,Davidtown,100617
181,182,,,,69.0,+1-286-874-2963,Joshuaborough,zrodriguez@briggs.com,1999-03-11 00:47:27,python,114,pending,0.0,average,294.0,2022-06-13 08:47:01,"Apartment 14, Jenniferview district, Tashkent, UZ, 100408",,,,,,,,,,,,,Tashkent,Jenniferview,100408
182,183,Larry Pierce,20.0,female,,+1-685-006-5058,Tinafurt,,1981-08-01 20:54:00,data science,100,pending,0.0,average,74.0,2005-07-31 01:53:09,"Apartment 14, North Jose district, Tashkent, UZ, 100999","rock, put",,,,,,,,,,,,Tashkent,North Jose,100999
183,184,,22.0,female,,,North Nancy,,2013-10-24 00:00:00,python,100,inactive,,,207.0,2022-08-24 21:44:32,"Reevesside 25-kv, dom 20, Tashkent",,,,,,,,,,,,,Tashkent,Reevesside,
